gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4405489039				https://creativecommons.org/licenses/by-nc/4.0/	2023-08-29T14:08:24Z		https://www.inaturalist.org/observations/180768315	Grant Fessler					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27816m at the request of the observer			https://www.inaturalist.org/observations/180768315	180768315		Grant Fessler																																							2023-08-29T08:52:05-05:00	08:52:05-05:00						2023-08-29 08:52:05-05:00																US	Illinois				Illinois, US												41.2288336994	-88.166509307	EPSG:4326	27816																																		402637595				Grant Fessler		2023-08-29T14:00:12Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
4405454525				https://creativecommons.org/licenses/by-nc/4.0/	2025-08-25T04:27:38Z		https://www.inaturalist.org/observations/180048328	Christopher David Benda					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28417m at the request of the observer			https://www.inaturalist.org/observations/180048328	180048328		Christopher David Benda																																							2023-08-24T08:33:16-05:00	08:33:16-05:00						2023-08-24 08:33:16-05:00																US	Illinois				Illinois, US												37.288797713	-89.5034128774	EPSG:4326	28417																																		401017179				Christopher David Benda		2023-08-24T23:46:08Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
4405376784				https://creativecommons.org/licenses/by-nc/4.0/	2023-08-30T00:18:11Z		https://www.inaturalist.org/observations/180789148	Grant Fessler					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27816m at the request of the observer			https://www.inaturalist.org/observations/180789148	180789148		Grant Fessler																																							2023-08-29T08:50:59-05:00	08:50:59-05:00						2023-08-29 08:50:59-05:00																US	Illinois				Illinois, US												41.2397180347	-88.043694641	EPSG:4326	27816																																		402683352				Grant Fessler		2023-08-29T16:36:03Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
4404962697					2025-05-05 12:56:35		https://intermountainbiota.org/portal/collections/individual/index.php?occid=7379393			https://ror.org/01keh0577	e17877f2-e68c-45be-aea2-7aaa09fce8be		RENO	V			PreservedSpecimen	field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceSources			903e5bbc-6c9f-49ef-8620-033f99f05cfe	47974		R.R. Halse											Cultivated.													Cultivated.; Plant perennial to 2 meters tall; ray flowers white, disk yellow.																			2007																		USA	US	Oregon	Benton																																																								collector		unknown				74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
4400097106				https://creativecommons.org/licenses/by-nc/4.0/	2023-08-17T06:59:06Z		https://www.inaturalist.org/observations/178768672	Hank Raizen					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 28030m at the request of the observer			https://www.inaturalist.org/observations/178768672	178768672		Hank Raizen																																							2023-08-16T09:26:14-05:00	09:26:14-05:00						2023-08-16 09:26:14-05:00																US	Illinois				Illinois, US												39.9212731628	-90.400801618	EPSG:4326	28030																																		398202530				Hank Raizen		2023-08-17T00:15:05Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
439101887					2015-09-04 05:22:14.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p02553596	P02553596																		hb																																																																																																																						Boltonia decurrens (Torr. & A.Gray) Alph.Wood													Asteraceae				Boltonia									(Torr. & A.Gray) Alph.Wood					
4177058485				https://creativecommons.org/licenses/by/4.0/	2024-08-12T17:17:44Z		https://www.inaturalist.org/observations/95031455	Brandon Corder					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27537m to protect threatened taxon			https://www.inaturalist.org/observations/95031455	95031455		Brandon Corder	https://orcid.org/0000-0002-6442-2355																																						2021-09-16T08:53:26-05:00	08:53:26-05:00						Thu Sep 16 2021 08:53:26 GMT-0500 (CDT)																US	Wisconsin				Dane County, US-WI, US												43.1277382099	-89.3256470914	EPSG:4326	27537																																		207339030				Brandon Corder	https://orcid.org/0000-0002-6442-2355	2021-09-16T13:54:45Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
415721279	http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms			http://creativecommons.org/licenses/by/4.0/deed.en_US	2011-07-18 03:44:17					http://grbio.org/cool/iakn-125z	https://scientific-collections.gbif.org/collection/391b7724-b7a5-4510-963b-d9a8a48dc4f8		KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection		PreservedSpecimen				02a93eef-ba8b-11e3-8cfe-90b11c41863e	363399		Richard R Halse																		http://biimages.biodiversity.ku.edu/static/VascularPlant/originals/2015_05_08-KANU363399.jpg						Plant perennial to 2 m tall; ray flowers white, disk yellow.														7411	2007-09-04				2007	9	4											United States, Oregon, Benton	North America				United States		Oregon	Benton		Corvallis, 272 E Viewmont Ave				69 m																		0																																Richard R Halse														Boltonia decurrens								Plantae		Magnoliopsida	Asterales		Asteraceae				Boltonia				decurrens										
4137742343				https://creativecommons.org/licenses/by-nc/4.0/	2023-07-07T23:12:02Z		https://www.inaturalist.org/observations/58881607	joelmc					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27692m to protect threatened taxon			https://www.inaturalist.org/observations/58881607	58881607		joelmc																								Smooth decurrent leaves, flattened involucre. Growing in a restored native planting area next to a pond in a city park.															2020-09-07T13:04:37-05:00	13:04:37-05:00						Mon Sep 07 2020 13:04:37 GMT-0500 (CDT)																US	Illinois				Illinois, US												42.1764187939	-87.6802271761	EPSG:4326	27692																																		128816641				joelmc		2020-09-07T20:48:18Z				159307								Boltonia decurrens								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia							species							
4131569704					2025-04-23 02:12:04		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31104512	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PreservedSpecimen	field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, recordNumber			a3230436-d437-40de-9b70-07892615ddc1	BRIT717473		Steven R. Hill																																											2006																		United States	US	Illinois	Bureau																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
4131563711					2025-04-23 02:12:04		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=31104525	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PreservedSpecimen	field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, recordNumber			d3831d67-266b-4ebc-9884-1f7b16f36de6	BRIT717482		Steven R. Hill																																											1997																		United States	US	Illinois	Marshall																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
4102416198					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=16656246	Botanical Research Institute of Texas			9bec1885-8556-470e-80f3-f31ed15228b0		BRIT	VDB			PreservedSpecimen				a4fca912-1594-4080-bb83-2a4c1e223536	BRIT273917																																																															United States	US	Illinois	Peoria																																																														107511								Boltonia latisquama var. decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia|Boltonia latisquama	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				latisquama	decurrens		Variety	var.	(Torr. & A. Gray) Fernald & Grisc.					
4102349839					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=16662889	Botanical Research Institute of Texas			9bec1885-8556-470e-80f3-f31ed15228b0		BRIT	VDB			PreservedSpecimen				1e192dbd-9d3b-4681-bf88-d60321f94152	BRIT278886																																																															United States	US	Oregon	Benton																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
4102151117					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=8863745	Botanical Research Institute of Texas			b198a10f-39d3-44ac-be3f-c617646b5eb2		BRIT	NLU			PreservedSpecimen				8cb60e89-3dec-4c31-adeb-25d3c7478ef7	NLU0088750																																																															United States	US	Illinois	Marshall																																																														74861								Boltonia asteroides var. decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia|Boltonia asteroides	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				asteroides	decurrens		Variety	var.	(Torr. & A. Gray) Fernald					
4101848093					2025-04-23 02:12:04		https://sernecportal.org/portal/collections/individual/index.php?occid=8863717	Botanical Research Institute of Texas			b198a10f-39d3-44ac-be3f-c617646b5eb2		BRIT	NLU			PreservedSpecimen				5783e651-4c10-43bf-9c2e-55989e3d7c3d	NLU0088724																																																															United States	US	Illinois	Marshall																																																														74866								Boltonia decurrens							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Magnoliophyta		Asterales		Asteraceae				Boltonia				decurrens			Species		(Torr. & A. Gray) Alph. Wood					
