Sample_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Sample_Species,index,label,MaternalLine,FlowerHead,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Adapted_Longitude,Adapted_Latitude,PC1_variance,PC2_variance,shape_number
Boltonia_439,-0.147293,0.109564,0.061497,-0.0602543,0.0105023,0.0246912,0.00790876,-0.00416759,0.0176208,0.045529,B. decurrens,439,8-5-5,2011-2636-1,1,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_441,0.0180687,-0.0010154,0.00268433,-0.00891675,-0.0119573,0.00206663,-8.5356e-4,0.0136466,-8.91875e-4,-0.00102643,B. decurrens,441,5-5-3,2011-2598-1,L7B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_442,0.0172899,-6.14648e-4,0.00476314,-0.00763531,-0.0109153,9.99522e-4,-0.0023047,0.0156589,-7.41807e-4,-6.0507e-4,B. decurrens,442,3-6-5,2011-2598-1,S8A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_443,-0.00146709,0.00311674,0.00160159,0.069153,0.118533,-0.0220864,-0.00393258,-0.0224749,0.00830869,-0.0497616,B. decurrens,443,5-1-12,2011-2635-1,11,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_444,0.0128995,-2.55446e-4,9.12349e-4,0.00251022,0.00576097,-6.34984e-4,3.65712e-4,0.00553943,-1.10046e-4,-0.00107482,B. decurrens,444,10-5-3,2011-2620-1,27A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_445,0.0197471,-0.0019717100000000002,7.59935e-4,-0.0140005,-0.0207427,0.00263115,-0.00609694,0.0520169,0.00147256,-2.42179e-4,B. decurrens,445,6-5-8,2011-2623-1,7A,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,-89.55849691836283,41.34414603458205,4.494366810369465,1.7090556653626248,23
Boltonia_446,-9.12142e-4,0.00312774,0.00129086,0.0658218,0.110996,-0.0216316,-0.00311325,-0.021645,0.0065092,-0.0445301,B. decurrens,446,3-3-4,2011-2635-1,21,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_448,0.0178563,-0.00140133,0.00340045,-0.0093587,-0.0121756,0.00195703,-0.00205946,0.0141907,-0.00122531,-6.73599e-4,B. decurrens,448,6-4-11,2011-2598-1,S17A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_449,0.0172047,-0.00216073,0.00205519,-0.00924333,-0.0138168,0.0013715,-0.00343576,0.0259239,-5.61809e-4,4.02024e-4,B. decurrens,449,7-6-3,2011-2618-1,3C,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_451,-0.13276,0.0974557,0.0550294,-0.0567665,0.0101903,0.0235118,0.00247559,-0.00995634,0.0252322,0.0521004,B. decurrens,451,8-5-4,2011-2636-1,1,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_452,-0.00235693,0.00336518,-6.05285e-4,0.0657847,0.0987791,-0.0187552,0.00462594,-0.0134355,-0.00290218,0.0415714,B. decurrens,452,9-6-3,2011-2609-1,9C,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,-90.0972222,38.6891666,4.494366810369465,1.7090556653626248,23
Boltonia_453,0.0183851,-7.56892e-4,0.00345024,-0.0082731,-0.011856,0.00191068,-0.0013091,0.0130564,-7.15096e-4,-8.6912e-4,B. decurrens,453,2-5-12,2011-2598-1,22C,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_454,0.0168751,-0.00137583,0.00123671,-0.0112056,-0.0158937,0.00308814,-0.00385009,0.0296507,-4.72631e-4,0.0014797,B. decurrens,454,7-3-5,2011-2618-1,15A,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_455,0.0121778,5.92598e-4,5.67811e-4,0.00236747,0.00506984,-0.00118059,3.70992e-4,0.00400204,2.51657e-4,0.00255989,B. decurrens,455,5-3-4,2011-2620-1,26C,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_456,0.0184962,-9.47671e-4,0.00262094,-0.0087813,-0.012704,0.00223846,-0.00181422,0.0132636,-8.49124e-4,1.71725e-4,B. decurrens,456,6-5-1,2011-2598-1,L4B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_457,2.18625e-4,0.00366818,0.00184741,0.0694616,0.121997,-0.0234491,-0.00439058,-0.0233345,0.00808662,-0.0496723,B. decurrens,457,6-3-9,2011-2635-1,24,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_458,0.0182034,-0.00225905,0.00238172,-0.0113177,-0.0160346,0.00152209,-0.00378549,0.0330643,4.3918e-5,-3.27962e-4,B. decurrens,458,8-2-1,2011-2618-1,12A,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_459,0.0162,-0.00123317,0.00127299,-0.0083895,-0.0120542,0.00175954,-0.00115508,0.0224758,-2.02083e-4,-5.16753e-4,B. decurrens,459,5-1-9,2011-2661-1,29B,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,-89.54394792156027,40.69584983597212,4.494366810369465,1.7090556653626248,23
Boltonia_460,0.0155629,-0.00136959,0.00131207,-0.00413405,-0.00228167,-4.51612e-4,-2.23864e-4,0.0103636,-1.84142e-4,-5.67628e-4,B. decurrens,460,2-2-12,2011-2638-1,13A,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_461,-0.00166517,0.00381613,-6.51565e-4,0.070213,0.118034,-0.0212703,-0.00608702,-0.0225933,0.00750193,-0.0491191,B. decurrens,461,8-4-4,2011-2599-1,6,Illinois,Saint Clair,38.6494444,-90.1161111,38.651507278988504,-90.10298738781108,-90.1161111,38.6494444,4.494366810369465,1.7090556653626248,23
Boltonia_462,0.0206513,-0.00213869,-9.45068e-4,-0.0219983,-0.033516,0.0058812,0.0147475,-0.13519,-0.00163413,-4.67909e-4,B. decurrens,462,12-3-5,2011-2664-1,10,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_463,0.0125854,-4.71911e-4,0.0014578,0.00185545,0.00315512,-6.78597e-4,-0.00111312,0.00897537,4.93783e-4,6.81833e-4,B. decurrens,463,5-3-6,2011-2620-1,14C,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_464,-0.13947,0.104976,0.0552474,-0.0530162,0.0091203,0.0246841,-7.55382e-4,-0.00552363,0.0260208,0.0553956,B. decurrens,464,2-6-5,2011-2636-1,2,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_465,0.0162662,-0.00203556,0.00141825,-0.00512169,-0.007467,7.53425e-4,-7.33674e-4,0.00638615,-9.75153e-4,0.00162229,B. decurrens,465,8-3-5,2011-2659-1,4A,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_466,-0.00526852,0.00462202,0.00180178,0.055938,0.072302,-0.0123063,7.59412e-4,-0.00685035,-0.002789,0.02285,B. decurrens,466,10-3-10,2011-2599-1,16,Illinois,Saint Clair,38.6494444,-90.1161111,38.651507278988504,-90.10298738781108,-90.1161111,38.6494444,4.494366810369465,1.7090556653626248,23
Boltonia_467,-0.00124122,0.00445039,9.78887e-4,0.0683654,0.12016,-0.0226873,-0.00597396,-0.0227726,0.00798383,-0.0521594,B. decurrens,467,5-4-6,2011-2635-1,6,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_468,0.0186598,-7.47938e-4,0.00310507,-0.00947335,-0.0136453,0.00222468,-0.00150926,0.0136464,-4.92129e-4,-3.7066e-4,B. decurrens,468,5-5-1,2011-2598-1,L7B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_469,-0.155238,-0.141368,-0.132334,-0.0328513,-0.0713852,-0.216157,-0.079254,-0.00681716,0.0227134,-0.368762,B. diffusa,469,MO5556235,B. diffusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
Boltonia_470,-0.150369,-0.148356,-0.193631,-0.0637836,-0.0316206,-0.217942,0.127792,0.0164506,0.0171904,-0.271328,B. diffusa,470,MO5651552,B. diffusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
Boltonia_471,-0.159444,0.0759924,-0.0183173,0.00559966,-0.0413433,-0.0287217,-0.018425,0.00513078,-0.0341679,-0.120727,B. diffusa,471,MO6335664,B. diffusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
Boltonia_472,-0.136262,-0.240698,-0.184587,-0.115954,0.113391,0.331335,-0.217858,-0.0234454,0.16827,0.0143918,B. caroliniana,472,MO5657434,B. caroliniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_473,-0.136228,-0.243859,-0.187286,-0.114118,0.113645,0.331572,-0.218962,-0.0222397,0.170962,0.00930378,B. caroliniana,473,MO5657436,B. caroliniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_474,-0.14234,-0.252967,-0.191091,-0.114324,0.114708,0.340406,-0.215027,-0.0216227,0.171981,0.00915842,B. caroliniana,474,MO3296052,B. caroliniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_475,-0.165782,0.0446074,-0.0481583,-2.38169e-4,-0.0483389,-0.0603283,-0.0207923,0.00360528,-0.0273336,-0.199501,B. asteroides var. recognita,475,MO6605549,B. asteroides var. recognita,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,21
Boltonia_476,-0.161393,0.0681018,-0.0374,0.0935151,-0.0920816,0.00649061,-0.00631426,0.00821707,-0.0299365,-0.233099,B. asteroides var. recognita,476,MO5550141,B. asteroides var. recognita,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,21
Boltonia_477,-0.0643581,0.0161876,-0.0802171,0.286621,-0.100391,0.0701796,0.0395812,2.98923e-4,0.0213589,0.25467,B. asteroides var. recognita,477,MO6445537,B. asteroides var. recognita,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,21
Boltonia_478,-0.135279,0.0777607,0.0172558,-0.0184265,-0.00997116,-0.00194995,0.00154241,-0.00358901,-0.0227999,-0.0417092,B. asteroides var. latisquama,478,MO3296042,B. asteroides var. latisquama,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
Boltonia_479,-0.12363,0.0170629,-0.131728,0.386476,-0.280909,0.117484,0.0290252,0.00533749,0.0450809,-0.399502,B. asteroides var. latisquama,479,MO04630815,B. asteroides var. latisquama,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
Boltonia_481,-0.141848,-0.101409,-0.217756,-0.0224381,-0.0850649,-0.476153,-0.294598,-0.0362962,0.0493949,0.198658,B. asteroides var. asteroides,481,MO5555289,B. asteroides var. asteroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,23
Boltonia_482,-0.141655,-0.0882309,-0.218551,-0.0283243,-0.0769537,-0.4644,-0.311306,-0.0369651,0.00995977,0.248635,B. asteroides var. asteroides,482,MO5670280,B. asteroides var. asteroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,23
Boltonia_483,-0.116555,0.0123943,-0.147094,0.460211,-0.297051,0.166251,0.0599887,0.0082478,0.0524404,0.447937,B. asteroides var. asteroides,483,MO6669048,B. asteroides var. asteroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,23
Boltonia_484,-0.144757,-0.205025,-0.210813,-0.120312,0.0641032,-0.0648192,0.56183,0.0660887,0.0461751,0.0993427,B. apalachicolensis,484,MO3228478,B. apalachicolensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_485,-0.141751,-0.199278,-0.215138,-0.122271,0.0710822,-0.0578487,0.555102,0.0634254,0.0476821,0.101378,B. apalachicolensis,485,MO3681612,B. apalachicolensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_486,-0.12925,-0.16224,-0.130588,-0.0372614,0.0551876,0.153876,-0.0756349,-0.0028793,-0.94292,0.0470293,B. montana,486,MO6182444,B. montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,21
Boltonia_489,-0.244748,-0.61866,0.714387,0.136379,-0.116222,-0.086705,0.00435851,-0.00746878,0.0161027,0.0240412,Chloracantha spinosa,489,MO5655792,Chloracantha spinosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,22
Boltonia_492,-0.118914,0.0198058,-0.122263,0.324408,-0.239061,0.0903333,0.0258512,0.0129784,-0.0197978,-0.149181,B. diffusa,492,Meg_1183_1,B. diffusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.494366810369465,1.7090556653626248,24
